Date,Open,High,Low,Close,Adj Close,Volume,company_name
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.716163635253906,94256000,APPLE
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.02663803100586,111448000,APPLE
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.69571304321289,91062800,APPLE
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,47.01579666137695,93087200,APPLE
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.097633361816406,76457200,APPLE
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.41291809082031,74106400,APPLE
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.15900802612305,103526800,APPLE
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.01460647583008,143072800,APPLE
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.28416061401367,86781200,APPLE
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.882232666015625,83603200,APPLE
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,47.86297607421875,111042800,APPLE
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,47.94961929321289,70146400,APPLE
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,47.954437255859375,102785600,APPLE
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.888267517089844,115627200,APPLE
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.06394577026367,96783200,APPLE
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.225196838378906,77758000,APPLE
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.935184478759766,93292000,APPLE
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.858177185058594,70162400,APPLE
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.40571212768555,74172800,APPLE
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.16984558105469,74596400,APPLE
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.24445343017578,88818800,APPLE
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.29618835449219,186139600,APPLE
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.66684341430664,259309200,APPLE
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.33711624145508,127985200,APPLE
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.96287155151367,83569600,APPLE
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.17586898803711,129772400,APPLE
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.823272705078125,155054800,APPLE
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.8328971862793,105358000,APPLE
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.308231353759766,139634400,APPLE
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.63899612426758,164834800,APPLE
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.8702392578125,229722400,APPLE
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.580543518066406,146118800,APPLE
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.12657165527344,106178800,APPLE
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.923622131347656,132125600,APPLE
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.662689208984375,131516400,APPLE
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.23482131958008,154449200,APPLE
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.082847595214844,113459200,APPLE
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.15993118286133,118994400,APPLE
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.4061393737793,146118800,APPLE
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.23942947387695,94858800,APPLE
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.06063461303711,111792800,APPLE
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.855281829833984,113924800,APPLE
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.07756042480469,84873600,APPLE
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.29718780517578,108174400,APPLE
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.869544982910156,161584400,APPLE
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.401302337646484,123872000,APPLE
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.10194396972656,119093600,APPLE
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.74943161010742,90105200,APPLE
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.94053268432617,122737600,APPLE
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.52762222290039,104883600,APPLE
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.06640625,107731600,APPLE
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.91660690307617,73012800,APPLE
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.906944274902344,86698400,APPLE
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.566287994384766,75046000,APPLE
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.84410858154297,58676400,APPLE
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.945823669433594,106204000,APPLE
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.80569839477539,84496800,APPLE
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.189842224121094,86056000,APPLE
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.02556228637695,191202400,APPLE
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.97724151611328,72881600,APPLE
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.25001907348633,84281200,APPLE
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.27199172973633,104270000,APPLE
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.25749206542969,83598800,APPLE
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.817779541015625,124442400,APPLE
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.69478988647461,109012000,APPLE
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.97988510131836,67740800,APPLE
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.385772705078125,45448000,APPLE
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.342288970947266,69062000,APPLE
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.325138092041016,101354400,APPLE
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.619903564453125,82312000,APPLE
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.10068893432617,71588400,APPLE
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.743106842041016,80767200,APPLE
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.117591857910156,70380800,APPLE
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.57905578613281,67789600,APPLE
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.40751647949219,67467200,APPLE
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.12968063354492,56430000,APPLE
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.68777847290039,74162400,APPLE
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.9460563659668,83717200,APPLE
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.06467819213867,89111600,APPLE
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.45606994628906,73420800,APPLE
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.41499328613281,59966400,APPLE
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.0163459777832,55638400,APPLE
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.190311431884766,70475600,APPLE
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.65901565551758,86693600,APPLE
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.44157028198242,135742800,APPLE
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.470794677734375,277125600,APPLE
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.35700607299805,216071600,APPLE
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.29153823852539,163448400,APPLE
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.71123504638672,209572000,APPLE
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.595489501953125,143299200,APPLE
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.0883674621582,133457600,APPLE
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.149009704589844,108038000,APPLE
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.7440071105957,98478800,APPLE
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.62031173706055,89927600,APPLE
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.67930221557617,188874000,APPLE
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.170833587646484,146189600,APPLE
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.925880432128906,108909600,APPLE
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.080284118652344,110481600,APPLE
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.013973236083984,97654400,APPLE
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.01640319824219,107537200,APPLE
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.5693473815918,86141600,APPLE
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.525699615478516,89014800,APPLE
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.14415740966797,187272000,APPLE
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.077857971191406,104174400,APPLE
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.512786865234375,103493200,APPLE
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.845027923583984,63755200,APPLE
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.688995361328125,83962000,APPLE
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.62352752685547,84573600,APPLE
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.886260986328125,80092000,APPLE
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.73264694213867,76752400,APPLE
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,51.72455978393555,95654800,APPLE
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,51.71970748901367,77449200,APPLE
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,51.940406799316406,109237600,APPLE
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.55397415161133,127111600,APPLE
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.224937438964844,177158400,APPLE
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.10368347167969,128906800,APPLE
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,53.05113983154297,159053200,APPLE
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.330039978027344,84632400,APPLE
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.5240592956543,73274800,APPLE
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.02607727050781,101360000,APPLE
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.58711624145508,88242400,APPLE
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.803768157958984,221652400,APPLE
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.04385757446289,76662000,APPLE
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.791648864746094,124763200,APPLE
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.604087829589844,87613600,APPLE
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.32762145996094,75334000,APPLE
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.0681266784668,101408000,APPLE
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.31709289550781,103909600,APPLE
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.46745300292969,139223200,APPLE
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.102073669433594,138449200,APPLE
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.55316162109375,114426000,APPLE
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,55.05434799194336,138478800,APPLE
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.06648254394531,122306000,APPLE
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,54.4213752746582,111820000,APPLE
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.059207916259766,74770400,APPLE
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.80131149291992,113013600,APPLE
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.28553009033203,166795600,APPLE
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.20307540893555,96427600,APPLE
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,57.06968688964844,87360000,APPLE
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,56.83929443359375,73903200,APPLE
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,57.05998611450195,67585200,APPLE
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.33403778076172,97433600,APPLE
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.328365325927734,87247200,APPLE
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.19498062133789,82293600,APPLE
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,58.975887298583984,75828800,APPLE
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,59.072898864746094,69275200,APPLE
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.80046463012695,73477200,APPLE
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.39948654174805,96572800,APPLE
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.002567291259766,142839600,APPLE
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,58.99529266357422,124522000,APPLE
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.32914733886719,139162000,APPLE
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.041343688964844,151125200,APPLE
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.44877624511719,103272000,APPLE
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.359046936035156,79897600,APPLE
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,62.38571548461914,75864400,APPLE
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.10573196411133,94940400,APPLE
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.278446197509766,69986400,APPLE
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,63.77952575683594,81821200,APPLE
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.721134185791016,87388800,APPLE
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.33171081542969,102734400,APPLE
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,63.88654708862305,89182800,APPLE
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.64550018310547,100206400,APPLE
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,64.97144317626953,86703200,APPLE
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.7744140625,76167200,APPLE
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,64.02033996582031,106234400,APPLE
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.733306884765625,121395200,APPLE
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.6773681640625,65325200,APPLE
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,64.79386138916016,84020400,APPLE
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.28791809082031,105207600,APPLE
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65.15145111083984,65235600,APPLE
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,65.0079116821289,46617600,APPLE
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.25630950927734,94487200,APPLE
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,63.110591888427734,114430400,APPLE
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.66762924194336,67181600,APPLE
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.60169219970703,74424400,APPLE
2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,65.84954833984375,106075600,APPLE
2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,64.92765808105469,128042400,APPLE
2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,65.30711364746094,90420400,APPLE
2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,65.86415100097656,78756800,APPLE
2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,66.0320053100586,137310400,APPLE
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,66.92957305908203,133587600,APPLE
2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,68.07527923583984,128186000,APPLE
2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,68.20906066894531,114158400,APPLE
2019-12-18,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,68.04609680175781,116028400,APPLE
2019-12-19,69.875,70.29499816894531,69.73750305175781,70.00499725341797,68.11419677734375,98369200,APPLE
2019-12-20,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,67.97310638427734,275978000,APPLE
2019-12-23,70.13249969482422,71.0625,70.09249877929688,71.0,69.08232116699219,98572000,APPLE
2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,69.14799499511719,48478800,APPLE
2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,70.5199203491211,93121200,APPLE
2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,70.49314880371094,146266000,APPLE
2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,70.91154479980469,144114400,APPLE
2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,71.4296646118164,100805600,APPLE
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,73.05941772460938,135480400,APPLE
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.3491439819336,146322800,APPLE
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,72.92562866210938,118387200,APPLE
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,72.5826644897461,108872000,APPLE
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.75025177001953,132079200,APPLE
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.3167495727539,170108400,APPLE
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.48703002929688,140644800,APPLE
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.09976196289062,121532000,APPLE
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.05866241455078,161954400,APPLE
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.73270416259766,121923600,APPLE
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.68138122558594,108829200,APPLE
2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.53031158447266,137816400,APPLE
2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,77.00491333007812,110843200,APPLE
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,77.2797622680664,101832400,APPLE
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.65193176269531,104472000,APPLE
2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,77.42814636230469,146537600,APPLE
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.15137481689453,161940000,APPLE
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.27733612060547,162234000,APPLE
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.89493560791016,216229200,APPLE
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,78.78060913085938,126743200,APPLE
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.28756713867188,199588400,APPLE
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.080810546875,173788400,APPLE
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,77.55949401855469,136616400,APPLE
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.19194793701172,118826800,APPLE
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.10655212402344,105425600,APPLE
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.03128814697266,117684000,APPLE
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,78.40189361572266,109348800,APPLE
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,77.92887878417969,94323200,APPLE
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.77952575683594,113730400,APPLE
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,79.2114028930664,94747600,APPLE
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,79.23091125488281,80113600,APPLE
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,77.78014373779297,152531200,APPLE
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,78.90662384033203,93984000,APPLE
